Gene	PRAS	log2PRAS	rank
NPAS2	0.0296179976859507	0.0421091771496247	579
EPRS1	0.0291914784082138	0.0415114168781838	580
CLASP1	0.0283011411051768	0.0402628240231687	581
CROCC	0.0273878138891094	0.0389808667223545	582
DAG1	0.021937702128837	0.0313072514915821	583
GRSF1	0.0164655867685063	0.023561372448912	584
VCAN	0.0132665366775755	0.0190137205987203	585
SPEN	0.0101959655584007	0.0146351851706953	586
CEP350	0.0088385397132349	0.012695295758063	587
PDS5A	0.00268100286452566	0.00386269390113883	588
N4BP2	0.00103302071648742	0.0014895646216508	589
A3GALT2	0	0	6767
A4GNT	0	0	6767
AADAC	0	0	6767
AADACL2	0	0	6767
AADACL2-AS1	0	0	6767
AADACL3	0	0	6767
AADACL4	0	0	6767
AADAT	0	0	6767
AAK1	0	0	6767
AASDH	0	0	6767
ABBA01000933.1	0	0	6767
ABCA12	0	0	6767
ABCA4	0	0	6767
ABCB10	0	0	6767
ABCB11	0	0	6767
ABCC5	0	0	6767
ABCC5-AS1	0	0	6767
ABCD3	0	0	6767
ABCE1	0	0	6767
ABCF3	0	0	6767
ABCG2	0	0	6767
ABCG5	0	0	6767
ABCG8	0	0	6767
ABHD1	0	0	6767
ABHD10	0	0	6767
ABHD14A	0	0	6767
ABHD14A-ACY1	0	0	6767
ABHD14B	0	0	6767
ABHD18	0	0	6767
ABHD5	0	0	6767
ABHD6	0	0	6767
ABI2	0	0	6767
ABI3BP	0	0	6767
ABL2	0	0	6767
ABLIM2	0	0	6767
ABRAXAS1	0	0	6767
ABTB1	0	0	6767
AC000032.1	0	0	6767
AC002460.1	0	0	6767
AC002460.2	0	0	6767
AC004039.1	0	0	6767
AC004047.1	0	0	6767
AC004052.1	0	0	6767
AC004053.1	0	0	6767
AC004054.1	0	0	6767
AC004063.1	0	0	6767
AC004066.2	0	0	6767
AC004067.1	0	0	6767
AC004069.1	0	0	6767
AC004069.3	0	0	6767
AC004464.1	0	0	6767
AC004664.1	0	0	6767
AC004704.1	0	0	6767
AC004775.1	0	0	6767
AC004777.1	0	0	6767
AC004865.2	0	0	6767
AC005034.1	0	0	6767
AC005034.3	0	0	6767
AC005034.4	0	0	6767
AC005034.5	0	0	6767
AC005034.6	0	0	6767
AC005034.7	0	0	6767
AC005037.1	0	0	6767
AC005037.2	0	0	6767
AC005040.2	0	0	6767
AC005041.1	0	0	6767
AC005041.3	0	0	6767
AC005041.4	0	0	6767
AC005041.5	0	0	6767
AC005042.2	0	0	6767
AC005104.1	0	0	6767
AC005104.3	0	0	6767
AC005234.1	0	0	6767
AC005234.2	0	0	6767
AC005237.1	0	0	6767
AC005538.1	0	0	6767
AC005538.2	0	0	6767
AC005538.3	0	0	6767
AC005540.1	0	0	6767
AC005593.1	0	0	6767
AC005599.1	0	0	6767
AC005674.1	0	0	6767
AC005674.2	0	0	6767
AC005699.1	0	0	6767
AC005905.1	0	0	6767
AC005915.1	0	0	6767
AC006011.1	0	0	6767
AC006030.1	0	0	6767
AC006037.1	0	0	6767
AC006037.2	0	0	6767
AC006055.1	0	0	6767
AC006058.1	0	0	6767
AC006058.2	0	0	6767
AC006058.3	0	0	6767
AC006058.4	0	0	6767
AC006059.1	0	0	6767
AC006059.2	0	0	6767
AC006059.3	0	0	6767
AC006059.4	0	0	6767
AC006059.5	0	0	6767
AC006160.1	0	0	6767
AC006196.1	0	0	6767
AC006230.1	0	0	6767
AC006252.1	0	0	6767
AC006254.1	0	0	6767
AC006296.1	0	0	6767
AC006296.2	0	0	6767
AC006296.3	0	0	6767
AC006369.1	0	0	6767
AC006369.2	0	0	6767
AC006427.2	0	0	6767
AC006445.3	0	0	6767
AC006453.1	0	0	6767
AC006460.1	0	0	6767
AC006460.2	0	0	6767
AC006509.3	0	0	6767
AC006525.1	0	0	6767
AC006583.1	0	0	6767
AC006840.1	0	0	6767
AC006994.2	0	0	6767
AC007038.1	0	0	6767
AC007040.1	0	0	6767
AC007040.2	0	0	6767
AC007040.3	0	0	6767
AC007092.1	0	0	6767
AC007099.1	0	0	6767
AC007099.2	0	0	6767
AC007099.3	0	0	6767
AC007100.1	0	0	6767
AC007100.2	0	0	6767
AC007106.1	0	0	6767
AC007106.2	0	0	6767
AC007126.1	0	0	6767
AC007132.1	0	0	6767
AC007159.1	0	0	6767
AC007179.1	0	0	6767
AC007179.2	0	0	6767
AC007240.1	0	0	6767
AC007240.2	0	0	6767
AC007240.3	0	0	6767
AC007242.1	0	0	6767
AC007250.1	0	0	6767
AC007271.1	0	0	6767
AC007272.1	0	0	6767
AC007272.2	0	0	6767
AC007277.1	0	0	6767
AC007277.2	0	0	6767
AC007278.1	0	0	6767
AC007278.2	0	0	6767
AC007279.2	0	0	6767
AC007283.1	0	0	6767
AC007314.1	0	0	6767
AC007317.1	0	0	6767
AC007317.2	0	0	6767
AC007318.2	0	0	6767
AC007362.1	0	0	6767
AC007365.1	0	0	6767
AC007370.1	0	0	6767
AC007370.2	0	0	6767
AC007378.1	0	0	6767
AC007381.1	0	0	6767
AC007381.2	0	0	6767
AC007382.1	0	0	6767
AC007383.2	0	0	6767
AC007383.3	0	0	6767
AC007383.4	0	0	6767
AC007383.5	0	0	6767
AC007387.2	0	0	6767
AC007387.3	0	0	6767
AC007389.1	0	0	6767
AC007389.3	0	0	6767
AC007389.5	0	0	6767
AC007390.2	0	0	6767
AC007391.1	0	0	6767
AC007391.2	0	0	6767
AC007391.3	0	0	6767
AC007402.1	0	0	6767
AC007402.2	0	0	6767
AC007403.1	0	0	6767
AC007405.1	0	0	6767
AC007405.2	0	0	6767
AC007405.3	0	0	6767
AC007405.4	0	0	6767
AC007405.5	0	0	6767
AC007422.1	0	0	6767
AC007435.2	0	0	6767
AC007463.1	0	0	6767
AC007463.2	0	0	6767
AC007483.1	0	0	6767
AC007556.1	0	0	6767
AC007557.1	0	0	6767
AC007557.2	0	0	6767
AC007557.3	0	0	6767
AC007557.4	0	0	6767
AC007563.1	0	0	6767
AC007563.2	0	0	6767
AC007563.4	0	0	6767
AC007620.2	0	0	6767
AC007620.3	0	0	6767
AC007679.1	0	0	6767
AC007679.2	0	0	6767
AC007679.4	0	0	6767
AC007681.1	0	0	6767
AC007682.1	0	0	6767
AC007684.1	0	0	6767
AC007684.2	0	0	6767
AC007687.1	0	0	6767
AC007736.1	0	0	6767
AC007741.1	0	0	6767
AC007743.1	0	0	6767
AC007744.1	0	0	6767
AC007749.1	0	0	6767
AC007749.2	0	0	6767
AC007750.1	0	0	6767
AC007823.1	0	0	6767
AC007849.1	0	0	6767
AC007877.1	0	0	6767
AC007878.1	0	0	6767
AC007879.1	0	0	6767
AC007879.2	0	0	6767
AC007879.3	0	0	6767
AC007879.4	0	0	6767
AC007879.5	0	0	6767
AC007880.1	0	0	6767
AC007880.2	0	0	6767
AC007881.2	0	0	6767
AC007881.3	0	0	6767
AC007881.4	0	0	6767
AC007920.1	0	0	6767
AC007920.2	0	0	6767
AC007953.1	0	0	6767
AC007953.2	0	0	6767
AC007966.1	0	0	6767
AC008040.1	0	0	6767
AC008063.1	0	0	6767
AC008067.1	0	0	6767
AC008073.1	0	0	6767
AC008073.2	0	0	6767
AC008073.3	0	0	6767
AC008074.2	0	0	6767
AC008164.1	0	0	6767
AC008170.1	0	0	6767
AC008180.2	0	0	6767
AC008268.1	0	0	6767
AC008269.1	0	0	6767
AC008269.2	0	0	6767
AC008273.1	0	0	6767
AC008277.1	0	0	6767
AC008278.1	0	0	6767
AC008278.2	0	0	6767
AC008280.3	0	0	6767
AC008281.1	0	0	6767
AC008391.1	0	0	6767
AC008394.1	0	0	6767
AC008434.1	0	0	6767
AC008459.1	0	0	6767
AC008462.1	0	0	6767
AC008467.1	0	0	6767
AC008494.2	0	0	6767
AC008494.3	0	0	6767
AC008496.2	0	0	6767
AC008496.3	0	0	6767
AC008497.1	0	0	6767
AC008498.2	0	0	6767
AC008505.1	0	0	6767
AC008517.1	0	0	6767
AC008522.1	0	0	6767
AC008525.1	0	0	6767
AC008525.2	0	0	6767
AC008534.1	0	0	6767
AC008534.2	0	0	6767
AC008539.1	0	0	6767
AC008549.1	0	0	6767
AC008549.2	0	0	6767
AC008558.1	0	0	6767
AC008568.1	0	0	6767
AC008568.2	0	0	6767
AC008572.1	0	0	6767
AC008574.1	0	0	6767
AC008575.1	0	0	6767
AC008581.1	0	0	6767
AC008581.2	0	0	6767
AC008588.1	0	0	6767
AC008591.1	0	0	6767
AC008592.1	0	0	6767
AC008592.2	0	0	6767
AC008592.4	0	0	6767
AC008592.5	0	0	6767
AC008629.1	0	0	6767
AC008650.1	0	0	6767
AC008669.1	0	0	6767
AC008679.1	0	0	6767
AC008695.1	0	0	6767
AC008766.1	0	0	6767
AC008771.1	0	0	6767
AC008780.1	0	0	6767
AC008780.2	0	0	6767
AC008786.1	0	0	6767
AC008799.2	0	0	6767
AC008808.1	0	0	6767
AC008808.2	0	0	6767
AC008810.1	0	0	6767
AC008825.1	0	0	6767
AC008840.1	0	0	6767
AC008847.1	0	0	6767
AC008850.1	0	0	6767
AC008852.1	0	0	6767
AC008869.1	0	0	6767
AC008871.1	0	0	6767
AC008873.1	0	0	6767
AC008875.1	0	0	6767
AC008875.2	0	0	6767
AC008875.3	0	0	6767
AC008877.1	0	0	6767
AC008883.1	0	0	6767
AC008883.2	0	0	6767
AC008883.3	0	0	6767
AC008885.2	0	0	6767
AC008892.1	0	0	6767
AC008897.2	0	0	6767
AC008897.3	0	0	6767
AC008906.1	0	0	6767
AC008906.2	0	0	6767
AC008937.1	0	0	6767
AC008937.2	0	0	6767
AC008937.3	0	0	6767
AC008940.1	0	0	6767
AC008945.1	0	0	6767
AC008945.2	0	0	6767
AC008948.1	0	0	6767
AC008957.1	0	0	6767
AC008957.2	0	0	6767
AC008957.3	0	0	6767
AC008964.1	0	0	6767
AC008966.1	0	0	6767
AC008966.2	0	0	6767
AC008966.3	0	0	6767
AC008972.1	0	0	6767
AC008972.2	0	0	6767
AC009126.1	0	0	6767
AC009226.1	0	0	6767
AC009227.1	0	0	6767
AC009227.2	0	0	6767
AC009228.1	0	0	6767
AC009228.2	0	0	6767
AC009229.1	0	0	6767
AC009229.2	0	0	6767
AC009229.3	0	0	6767
AC009229.4	0	0	6767
AC009230.1	0	0	6767
AC009234.1	0	0	6767
AC009236.1	0	0	6767
AC009236.2	0	0	6767
AC009237.14	0	0	6767
AC009237.15	0	0	6767
AC009242.1	0	0	6767
AC009299.3	0	0	6767
AC009301.1	0	0	6767
AC009303.2	0	0	6767
AC009303.3	0	0	6767
AC009303.4	0	0	6767
AC009305.1	0	0	6767
AC009309.1	0	0	6767
AC009309.2	0	0	6767
AC009312.1	0	0	6767
AC009313.1	0	0	6767
AC009315.1	0	0	6767
AC009336.1	0	0	6767
AC009336.2	0	0	6767
AC009404.1	0	0	6767
AC009407.1	0	0	6767
AC009408.1	0	0	6767
AC009408.2	0	0	6767
AC009410.1	0	0	6767
AC009411.1	0	0	6767
AC009411.2	0	0	6767
AC009413.1	0	0	6767
AC009413.3	0	0	6767
AC009478.1	0	0	6767
AC009480.1	0	0	6767
AC009486.1	0	0	6767
AC009486.2	0	0	6767
AC009487.1	0	0	6767
AC009487.3	0	0	6767
AC009487.4	0	0	6767
AC009492.1	0	0	6767
AC009495.1	0	0	6767
AC009495.2	0	0	6767
AC009495.3	0	0	6767
AC009498.1	0	0	6767
AC009501.3	0	0	6767
AC009505.1	0	0	6767
AC009506.1	0	0	6767
AC009506.2	0	0	6767
AC009567.1	0	0	6767
AC009570.1	0	0	6767
AC009570.2	0	0	6767
AC009743.1	0	0	6767
AC009948.2	0	0	6767
AC009948.3	0	0	6767
AC009948.4	0	0	6767
AC009949.1	0	0	6767
AC009950.1	0	0	6767
AC009951.1	0	0	6767
AC009951.2	0	0	6767
AC009951.3	0	0	6767
AC009951.4	0	0	6767
AC009951.5	0	0	6767
AC009951.6	0	0	6767
AC009955.1	0	0	6767
AC009955.2	0	0	6767
AC009955.3	0	0	6767
AC009955.4	0	0	6767
AC009961.1	0	0	6767
AC009961.4	0	0	6767
AC009962.1	0	0	6767
AC009965.1	0	0	6767
AC009967.1	0	0	6767
AC009970.1	0	0	6767
AC009971.1	0	0	6767
AC009974.1	0	0	6767
AC009974.2	0	0	6767
AC009975.1	0	0	6767
AC009975.2	0	0	6767
AC010092.1	0	0	6767
AC010096.1	0	0	6767
AC010105.1	0	0	6767
AC010127.1	0	0	6767
AC010136.1	0	0	6767
AC010139.1	0	0	6767
AC010145.1	0	0	6767
AC010145.2	0	0	6767
AC010148.1	0	0	6767
AC010149.1	0	0	6767
AC010150.1	0	0	6767
AC010170.1	0	0	6767
AC010181.1	0	0	6767
AC010181.2	0	0	6767
AC010184.1	0	0	6767
AC010207.1	0	0	6767
AC010210.1	0	0	6767
AC010226.1	0	0	6767
AC010230.1	0	0	6767
AC010240.1	0	0	6767
AC010240.4	0	0	6767
AC010245.1	0	0	6767
AC010245.2	0	0	6767
AC010255.1	0	0	6767
AC010255.2	0	0	6767
AC010255.3	0	0	6767
AC010260.1	0	0	6767
AC010261.1	0	0	6767
AC010261.2	0	0	6767
AC010266.1	0	0	6767
AC010266.2	0	0	6767
AC010267.1	0	0	6767
AC010273.1	0	0	6767
AC010273.2	0	0	6767
AC010273.3	0	0	6767
AC010275.1	0	0	6767
AC010280.1	0	0	6767
AC010280.2	0	0	6767
AC010280.3	0	0	6767
AC010343.3	0	0	6767
AC010359.1	0	0	6767
AC010359.2	0	0	6767
AC010359.3	0	0	6767
AC010387.1	0	0	6767
AC010387.2	0	0	6767
AC010387.3	0	0	6767
AC010395.1	0	0	6767
AC010406.1	0	0	6767
AC010408.1	0	0	6767
AC010420.1	0	0	6767
AC010424.2	0	0	6767
AC010424.3	0	0	6767
AC010425.1	0	0	6767
AC010435.1	0	0	6767
AC010442.1	0	0	6767
AC010443.1	0	0	6767
AC010445.1	0	0	6767
AC010451.1	0	0	6767
AC010451.2	0	0	6767
AC010451.3	0	0	6767
AC010457.1	0	0	6767
AC010460.1	0	0	6767
AC010468.2	0	0	6767
AC010478.1	0	0	6767
AC010480.1	0	0	6767
AC010486.1	0	0	6767
AC010486.2	0	0	6767
AC010486.3	0	0	6767
AC010491.1	0	0	6767
AC010491.2	0	0	6767
AC010501.1	0	0	6767
AC010501.2	0	0	6767
AC010595.1	0	0	6767
AC010623.1	0	0	6767
AC010634.1	0	0	6767
AC010638.1	0	0	6767
AC010680.1	0	0	6767
AC010680.2	0	0	6767
AC010680.3	0	0	6767
AC010680.4	0	0	6767
AC010680.5	0	0	6767
AC010727.1	0	0	6767
AC010729.1	0	0	6767
AC010729.2	0	0	6767
AC010731.1	0	0	6767
AC010731.3	0	0	6767
AC010731.4	0	0	6767
AC010733.2	0	0	6767
AC010735.1	0	0	6767
AC010735.2	0	0	6767
AC010745.1	0	0	6767
AC010745.2	0	0	6767
AC010745.3	0	0	6767
AC010745.4	0	0	6767
AC010745.5	0	0	6767
AC010746.1	0	0	6767
AC010746.2	0	0	6767
AC010872.2	0	0	6767
AC010880.1	0	0	6767
AC010883.1	0	0	6767
AC010883.2	0	0	6767
AC010883.3	0	0	6767
AC010884.1	0	0	6767
AC010894.2	0	0	6767
AC010894.3	0	0	6767
AC010894.4	0	0	6767
AC010894.5	0	0	6767
AC010896.1	0	0	6767
AC010904.2	0	0	6767
AC010907.1	0	0	6767
AC010907.2	0	0	6767
AC010913.1	0	0	6767
AC010967.1	0	0	6767
AC010967.2	0	0	6767
AC010969.1	0	0	6767
AC010969.2	0	0	6767
AC010969.3	0	0	6767
AC010974.1	0	0	6767
AC010974.2	0	0	6767
AC010976.1	0	0	6767
AC010976.2	0	0	6767
AC010978.1	0	0	6767
AC010980.1	0	0	6767
AC010980.2	0	0	6767
AC010982.1	0	0	6767
AC010982.2	0	0	6767
AC010982.3	0	0	6767
AC010983.1	0	0	6767
AC010987.1	0	0	6767
AC011199.1	0	0	6767
AC011233.2	0	0	6767
AC011239.1	0	0	6767
AC011239.2	0	0	6767
AC011243.1	0	0	6767
AC011246.1	0	0	6767
AC011247.1	0	0	6767
AC011298.1	0	0	6767
AC011303.1	0	0	6767
AC011306.1	0	0	6767
AC011317.1	0	0	6767
AC011322.1	0	0	6767
AC011362.1	0	0	6767
AC011416.3	0	0	6767
AC011416.4	0	0	6767
AC011592.1	0	0	6767
AC011593.1	0	0	6767
AC011700.1	0	0	6767
AC011747.1	0	0	6767
AC011752.1	0	0	6767
AC011753.2	0	0	6767
AC011754.1	0	0	6767
AC011754.2	0	0	6767
AC011755.1	0	0	6767
AC011816.2	0	0	6767
AC011893.1	0	0	6767
AC011897.1	0	0	6767
AC011901.1	0	0	6767
AC011995.1	0	0	6767
AC011995.2	0	0	6767
AC011997.1	0	0	6767
AC011997.2	0	0	6767
AC011998.3	0	0	6767
AC012020.1	0	0	6767
AC012055.1	0	0	6767
AC012055.2	0	0	6767
AC012063.1	0	0	6767
AC012065.1	0	0	6767
AC012065.3	0	0	6767
AC012065.4	0	0	6767
AC012066.2	0	0	6767
AC012070.1	0	0	6767
AC012073.1	0	0	6767
AC012076.1	0	0	6767
AC012076.2	0	0	6767
AC012081.1	0	0	6767
AC012081.2	0	0	6767
AC012087.1	0	0	6767
AC012087.2	0	0	6767
AC012306.2	0	0	6767
AC012306.3	0	0	6767
AC012306.4	0	0	6767
AC012307.1	0	0	6767
AC012354.1	0	0	6767
AC012354.10	0	0	6767
AC012354.3	0	0	6767
AC012354.4	0	0	6767
AC012354.5	0	0	6767
AC012354.6	0	0	6767
AC012354.7	0	0	6767
AC012354.8	0	0	6767
AC012354.9	0	0	6767
AC012355.1	0	0	6767
AC012358.1	0	0	6767
AC012358.2	0	0	6767
AC012358.4	0	0	6767
AC012360.1	0	0	6767
AC012360.2	0	0	6767
AC012360.3	0	0	6767
AC012363.1	0	0	6767
AC012363.2	0	0	6767
AC012363.3	0	0	6767
AC012366.1	0	0	6767
AC012368.1	0	0	6767
AC012368.2	0	0	6767
AC012370.1	0	0	6767
AC012370.2	0	0	6767
AC012442.1	0	0	6767
AC012442.2	0	0	6767
AC012442.3	0	0	6767
AC012445.1	0	0	6767
AC012447.1	0	0	6767
AC012451.1	0	0	6767
AC012456.1	0	0	6767
AC012456.2	0	0	6767
AC012459.1	0	0	6767
AC012462.1	0	0	6767
AC012462.2	0	0	6767
AC012462.3	0	0	6767
AC012467.1	0	0	6767
AC012467.2	0	0	6767
AC012485.1	0	0	6767
AC012485.2	0	0	6767
AC012485.3	0	0	6767
AC012486.1	0	0	6767
AC012488.2	0	0	6767
AC012494.1	0	0	6767
AC012494.2	0	0	6767
AC012499.1	0	0	6767
AC012500.1	0	0	6767
AC012501.1	0	0	6767
AC012501.2	0	0	6767
AC012506.1	0	0	6767
AC012506.2	0	0	6767
AC012506.3	0	0	6767
AC012506.4	0	0	6767
AC012507.1	0	0	6767
AC012507.3	0	0	6767
AC012508.1	0	0	6767
AC012508.2	0	0	6767
AC012508.3	0	0	6767
AC012510.1	0	0	6767
AC012511.1	0	0	6767
AC012511.2	0	0	6767
AC012513.1	0	0	6767
AC012513.3	0	0	6767
AC012557.1	0	0	6767
AC012557.2	0	0	6767
AC012593.1	0	0	6767
AC012593.2	0	0	6767
AC012603.1	0	0	6767
AC012625.1	0	0	6767
AC012629.1	0	0	6767
AC012629.2	0	0	6767
AC012629.3	0	0	6767
AC012629.4	0	0	6767
AC012636.1	0	0	6767
AC012640.1	0	0	6767
AC012640.2	0	0	6767
AC012640.3	0	0	6767
AC012640.4	0	0	6767
AC012640.5	0	0	6767
AC012640.6	0	0	6767
AC012640.7	0	0	6767
AC012668.1	0	0	6767
AC012668.2	0	0	6767
AC012668.3	0	0	6767
AC012671.2	0	0	6767
AC013265.1	0	0	6767
AC013267.1	0	0	6767
AC013267.2	0	0	6767
AC013267.4	0	0	6767
AC013268.5	0	0	6767
AC013269.1	0	0	6767
AC013269.2	0	0	6767
AC013269.3	0	0	6767
AC013270.1	0	0	6767
AC013271.1	0	0	6767
AC013275.1	0	0	6767
AC013277.1	0	0	6767
AC013400.1	0	0	6767
AC013401.1	0	0	6767
AC013401.2	0	0	6767
AC013402.1	0	0	6767
AC013402.2	0	0	6767
AC013402.3	0	0	6767
AC013403.2	0	0	6767
AC013406.1	0	0	6767
AC013437.1	0	0	6767
AC013439.2	0	0	6767
AC013442.2	0	0	6767
AC013448.1	0	0	6767
AC013448.2	0	0	6767
AC013456.1	0	0	6767
AC013457.1	0	0	6767
AC013460.1	0	0	6767
AC013467.1	0	0	6767
AC013468.1	0	0	6767
AC013471.1	0	0	6767
AC013472.1	0	0	6767
AC013472.2	0	0	6767
AC013474.2	0	0	6767
AC013477.1	0	0	6767
AC013480.1	0	0	6767
AC013716.1	0	0	6767
AC013717.1	0	0	6767
AC013724.1	0	0	6767
AC013726.1	0	0	6767
AC013726.2	0	0	6767
AC013727.1	0	0	6767
AC013727.2	0	0	6767
AC013727.3	0	0	6767
AC013731.1	0	0	6767
AC013733.1	0	0	6767
AC013733.2	0	0	6767
AC015631.1	0	0	6767
AC015969.1	0	0	6767
AC015971.1	0	0	6767
AC015977.2	0	0	6767
AC015982.1	0	0	6767
AC015982.2	0	0	6767
AC016252.1	0	0	6767
AC016549.1	0	0	6767
AC016550.1	0	0	6767
AC016550.2	0	0	6767
AC016550.3	0	0	6767
AC016553.1	0	0	6767
AC016556.1	0	0	6767
AC016559.1	0	0	6767
AC016575.1	0	0	6767
AC016575.2	0	0	6767
AC016576.1	0	0	6767
AC016583.1	0	0	6767
AC016583.2	0	0	6767
AC016591.1	0	0	6767
AC016595.1	0	0	6767
AC016596.1	0	0	6767
AC016596.2	0	0	6767
AC016601.1	0	0	6767
AC016642.1	0	0	6767
AC016644.1	0	0	6767
AC016651.1	0	0	6767
AC016679.1	0	0	6767
AC016682.1	0	0	6767
AC016683.1	0	0	6767
AC016687.2	0	0	6767
AC016687.3	0	0	6767
AC016692.1	0	0	6767
AC016696.2	0	0	6767
AC016700.3	0	0	6767
AC016710.1	0	0	6767
AC016710.2	0	0	6767
AC016716.2	0	0	6767
AC016717.2	0	0	6767
AC016717.3	0	0	6767
AC016721.1	0	0	6767
AC016722.1	0	0	6767
AC016727.1	0	0	6767
AC016727.3	0	0	6767
AC016730.1	0	0	6767
AC016734.2	0	0	6767
AC016735.1	0	0	6767
AC016737.1	0	0	6767
AC016737.2	0	0	6767
AC016738.1	0	0	6767
AC016743.1	0	0	6767
AC016745.1	0	0	6767
AC016745.2	0	0	6767
AC016746.1	0	0	6767
AC016747.1	0	0	6767
AC016747.2	0	0	6767
AC016747.3	0	0	6767
AC016747.4	0	0	6767
AC016751.1	0	0	6767
AC016751.2	0	0	6767
AC016753.1	0	0	6767
AC016753.2	0	0	6767
AC016764.1	0	0	6767
AC016766.1	0	0	6767
AC016773.1	0	0	6767
AC016773.2	0	0	6767
AC016903.1	0	0	6767
AC016903.2	0	0	6767
AC016907.2	0	0	6767
AC016910.1	0	0	6767
AC016910.2	0	0	6767
AC016912.1	0	0	6767
AC016924.1	0	0	6767
AC016931.1	0	0	6767
AC016933.1	0	0	6767
AC016948.1	0	0	6767
AC016949.1	0	0	6767
AC016959.1	0	0	6767
AC016968.1	0	0	6767
AC016994.1	0	0	6767
AC016995.1	0	0	6767
AC016999.1	0	0	6767
AC017002.1	0	0	6767
AC017002.3	0	0	6767
AC017002.4	0	0	6767
AC017006.1	0	0	6767
AC017006.2	0	0	6767
AC017007.1	0	0	6767
AC017007.6	0	0	6767
AC017015.2	0	0	6767
AC017028.1	0	0	6767
AC017028.2	0	0	6767
AC017033.1	0	0	6767
AC017037.3	0	0	6767
AC017037.4	0	0	6767
AC017037.5	0	0	6767
AC017048.1	0	0	6767
AC017048.2	0	0	6767
AC017048.3	0	0	6767
AC017050.1	0	0	6767
AC017053.1	0	0	6767
AC017071.1	0	0	6767
AC017074.1	0	0	6767
AC017074.2	0	0	6767
AC017076.1	0	0	6767
AC017083.1	0	0	6767
AC017083.2	0	0	6767
AC017083.3	0	0	6767
AC017087.1	0	0	6767
AC017091.1	0	0	6767
AC017099.2	0	0	6767
AC017101.1	0	0	6767
AC017104.1	0	0	6767
AC017104.3	0	0	6767
AC017104.6	0	0	6767
AC018358.1	0	0	6767
AC018359.1	0	0	6767
AC018450.1	0	0	6767
AC018450.2	0	0	6767
AC018462.1	0	0	6767
AC018467.1	0	0	6767
AC018470.1	0	0	6767
AC018495.1	0	0	6767
AC018500.1	0	0	6767
AC018545.1	0	0	6767
AC018678.1	0	0	6767
AC018680.1	0	0	6767
AC018682.1	0	0	6767
AC018682.2	0	0	6767
AC018685.1	0	0	6767
AC018685.2	0	0	6767
AC018685.3	0	0	6767
AC018690.1	0	0	6767
AC018693.1	0	0	6767
AC018709.1	0	0	6767
AC018712.2	0	0	6767
AC018730.1	0	0	6767
AC018731.1	0	0	6767
AC018737.2	0	0	6767
AC018742.1	0	0	6767
AC018752.1	0	0	6767
AC018754.1	0	0	6767
AC018765.1	0	0	6767
AC018797.3	0	0	6767
AC018802.1	0	0	6767
AC018802.2	0	0	6767
AC018809.1	0	0	6767
AC018809.2	0	0	6767
AC018809.3	0	0	6767
AC018814.1	0	0	6767
AC018816.1	0	0	6767
AC018816.2	0	0	6767
AC018832.1	0	0	6767
AC018865.1	0	0	6767
AC018866.1	0	0	6767
AC018866.2	0	0	6767
AC018878.1	0	0	6767
AC018892.3	0	0	6767
AC019055.1	0	0	6767
AC019064.1	0	0	6767
AC019068.1	0	0	6767
AC019069.1	0	0	6767
AC019070.1	0	0	6767
AC019077.1	0	0	6767
AC019080.1	0	0	6767
AC019080.2	0	0	6767
AC019080.3	0	0	6767
AC019080.4	0	0	6767
AC019080.5	0	0	6767
AC019103.1	0	0	6767
AC019118.1	0	0	6767
AC019118.2	0	0	6767
AC019127.1	0	0	6767
AC019129.2	0	0	6767
AC019130.1	0	0	6767
AC019131.1	0	0	6767
AC019131.2	0	0	6767
AC019131.3	0	0	6767
AC019133.1	0	0	6767
AC019159.2	0	0	6767
AC019163.1	0	0	6767
AC019171.1	0	0	6767
AC019185.1	0	0	6767
AC019186.1	0	0	6767
AC019193.2	0	0	6767
AC019193.3	0	0	6767
AC019193.4	0	0	6767
AC019197.1	0	0	6767
AC019211.1	0	0	6767
AC019226.1	0	0	6767
AC019226.2	0	0	6767
AC019330.1	0	0	6767
AC020550.2	0	0	6767
AC020551.1	0	0	6767
AC020584.1	0	0	6767
AC020589.1	0	0	6767
AC020594.1	0	0	6767
AC020595.1	0	0	6767
